ID,Vendor,Country,Product_Group,Sub_Classification,Shipment_Mode,Year,Quarter,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Freight_Type,Freight_Cost_USD,Line_Item_Value,Freight_Cost_Ratio,Dosage_Applicable,Weight_Kilograms
86108,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2014,3,8,Late,Late,Absorbed,,22722.2,,Applicable,
86110,SCMS from RDC,Rwanda,ARV,Adult,Truck,2014,3,-6,On Time,Early,Absorbed,,200708.34,,Applicable,
86111,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Truck,2014,2,9,Late,Late,Separate,2436.32,40900.0,5.96,Applicable,365.0
86112,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2014,2,9,Late,Late,Separate,814.06,35152.0,2.32,Applicable,235.0
86113,SCMS from RDC,Rwanda,ARV,Pediatric,Air,2014,3,0,On Time,On Time,Separate,919.81,720.38,127.68,Applicable,16.0
86114,SCMS from RDC,Zambia,ARV,Adult,Truck,2014,3,-8,On Time,Early,Absorbed,,1886500.0,,Applicable,
86115,SCMS from RDC,Zambia,ARV,Adult,Truck,2014,3,51,Late,Late,Absorbed,,38787.2,,Applicable,
86116,SCMS from RDC,Mozambique,ARV,Adult,Truck,2014,3,-4,On Time,Early,Absorbed,,1885380.36,,Applicable,
86117,SCMS from RDC,Mozambique,ARV,Adult,Truck,2014,3,-4,On Time,Early,Absorbed,,340620.0,,Applicable,
86118,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2014,3,42,Late,Late,Absorbed,,9485.55,,Applicable,
86119,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2014,3,42,Late,Late,Absorbed,,15389.76,,Applicable,
86120,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2014,3,42,Late,Late,Absorbed,,35574.0,,Applicable,
86121,SCMS from RDC,Mozambique,ARV,Adult,Truck,2014,3,68,Late,Late,Absorbed,,589877.44,,Applicable,
86129,SCMS from RDC,Burundi,ARV,Adult,Air,2014,3,-37,On Time,Early,Separate,638.65,1160.25,55.04,Applicable,35.0
86130,SCMS from RDC,Mozambique,ARV,Adult,Truck,2014,3,60,Late,Late,Absorbed,,247170.0,,Applicable,
86131,SCMS from RDC,Mozambique,ARV,Adult,Truck,2014,4,-61,On Time,Early,Separate,5192.68,285400.8,1.82,Applicable,7039.0
86133,SCMS from RDC,Tanzania,ARV,Pediatric,Truck,2014,4,-25,On Time,Early,Separate,2151.27,206160.0,1.04,Applicable,2356.0
86134,SCMS from RDC,Nigeria,ARV,Pediatric,Air Charter,2014,3,-27,On Time,Early,Separate,3963.0,19727.7,20.09,Applicable,767.0
86135,SCMS from RDC,Namibia,ARV,Adult,Truck,2014,3,-15,On Time,Early,Absorbed,,86957.24,,Applicable,
86136,SCMS from RDC,Tanzania,ARV,Adult,Truck,2014,4,-17,On Time,Early,Separate,2456.74,285078.96,0.86,Applicable,2345.0
86137,SCMS from RDC,Uganda,ARV,Adult,Air,2014,3,1,On Time,On Time,Absorbed,,5440.0,,Applicable,
86138,SCMS from RDC,Zambia,ARV,Adult,Truck,2014,3,-11,On Time,Early,Separate,21149.81,705321.5,3.0,Applicable,19661.0
86139,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2014,4,-14,On Time,Early,Absorbed,,7583.9,,Applicable,
86140,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2014,4,-14,On Time,Early,Separate,22007.39,422631.02,5.21,Applicable,21.0
86141,SCMS from RDC,Zambia,ARV,Adult,Truck,2014,4,19,Late,Late,Separate,6700.42,93910.74,7.13,Applicable,2130.0
86142,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2015,1,19,Late,Late,Absorbed,,22113.0,,Applicable,
86143,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2014,4,-1,On Time,Early,Separate,898.0,21141.12,4.25,Applicable,514.0
86144,SCMS from RDC,Burundi,ARV,Adult,Air,2014,4,0,On Time,On Time,Absorbed,,12456.96,,Applicable,
86147,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2014,4,4,Late,Late,Absorbed,,82031.55,,Applicable,
86148,SCMS from RDC,Zimbabwe,ARV,Pediatric,Air,2015,1,-25,On Time,Early,Separate,5055.8,75000.0,6.74,Applicable,1920.0
86151,SCMS from RDC,Uganda,ARV,Adult,Truck,2015,1,-23,On Time,Early,Absorbed,,24075.0,,Applicable,
86154,SCMS from RDC,Uganda,ARV,Adult,Truck,2015,2,-150,On Time,Early,Absorbed,,126880.0,,Applicable,
86155,SCMS from RDC,Uganda,ARV,Adult,Truck,2015,1,-14,On Time,Early,Absorbed,,829600.0,,Applicable,
86156,SCMS from RDC,Zimbabwe,ARV,Pediatric,Truck,2015,1,-18,On Time,Early,Separate,6819.95,60609.43,11.25,Applicable,2375.0
86158,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Truck,2015,1,12,Late,Late,Absorbed,,3892.44,,Applicable,
86159,SCMS from RDC,Mozambique,ARV,Adult,Truck,2015,1,4,Late,Late,Absorbed,,291637.82,,Applicable,
86161,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2015,1,15,Late,Late,Separate,8936.06,227054.08,3.94,Applicable,2932.0
86162,SCMS from RDC,Uganda,ARV,Adult,Truck,2015,1,-3,On Time,Early,Absorbed,,139256.0,,Applicable,
86163,SCMS from RDC,Zambia,ARV,Adult,Truck,2015,1,-8,On Time,Early,Absorbed,,59086.72,,Applicable,
86164,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,1,-23,On Time,Early,Absorbed,,1420441.4,,Applicable,
86167,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2015,1,12,Late,Late,Absorbed,,123880.0,,Applicable,
86168,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2015,1,-2,On Time,Early,Separate,35832.12,699920.0,5.12,Applicable,9208.0
86170,SCMS from RDC,Mozambique,ARV,Adult,Truck,2015,2,-81,On Time,Early,Separate,7921.0,4272.8,185.38,Applicable,9674.0
86171,SCMS from RDC,Zambia,ARV,Adult,Truck,2015,1,26,Late,Late,Absorbed,,431727.2,,Applicable,
86172,SCMS from RDC,Zimbabwe,ARV,Pediatric,Truck,2015,1,10,Late,Late,Absorbed,,16380.0,,Applicable,
86173,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2015,1,1,On Time,On Time,Separate,2042.6,130400.0,1.57,Applicable,1790.0
86174,SCMS from RDC,Burundi,ARV,Adult,Air,2015,1,1,On Time,On Time,Absorbed,,13340.16,,Applicable,
86179,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,1,8,Late,Late,Absorbed,,968669.88,,Applicable,
86181,SCMS from RDC,Togo,ARV,Adult,Air,2015,1,24,Late,Late,Absorbed,,523.2,,Applicable,
86183,SCMS from RDC,Zambia,ARV,Adult,Truck,2015,2,-21,On Time,Early,Separate,78454.01,5768697.6,1.36,Applicable,67880.0
86185,SCMS from RDC,"Congo, DRC",ARV,Pediatric,Air,2015,2,61,Late,Late,Absorbed,,212.3,,Applicable,
86186,SCMS from RDC,"Congo, DRC",ARV,Pediatric,Air,2015,2,-22,On Time,Early,Absorbed,,4173.8,,Applicable,
86187,SCMS from RDC,"Congo, DRC",ARV,Pediatric,Air,2015,3,12,Late,Late,Absorbed,,15678.0,,Applicable,
86188,SCMS from RDC,Uganda,ARV,Adult,Truck,2015,2,-8,On Time,Early,Absorbed,,340467.44,,Applicable,8221.0
86189,SCMS from RDC,Uganda,ARV,Adult,Truck,2015,2,-32,On Time,Early,Absorbed,,6.24,,Applicable,
86192,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,2,-15,On Time,Early,Absorbed,,4226.69,,Applicable,
86193,SCMS from RDC,Rwanda,ARV,Pediatric,Truck,2015,2,-56,On Time,Early,Absorbed,,19697.4,,Applicable,
86195,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,2,-15,On Time,Early,Separate,68046.0,2802508.8,2.43,Applicable,37701.0
86196,SCMS from RDC,Zambia,ARV,Pediatric,Truck,2015,2,-14,On Time,Early,Absorbed,,7960.0,,Applicable,
86197,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2015,2,0,On Time,On Time,Absorbed,,114224.0,,Applicable,
86198,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2015,2,0,On Time,On Time,Absorbed,,244519.56,,Applicable,
86199,SCMS from RDC,Zambia,ARV,Adult,Truck,2015,2,-14,On Time,Early,Absorbed,,5329891.2,,Applicable,
86200,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,2,-63,On Time,Early,Absorbed,,1158000.0,,Applicable,
86203,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,2,-46,On Time,Early,Separate,53937.0,1295913.6,4.16,Applicable,26861.0
86204,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,2,-46,On Time,Early,Absorbed,,571200.0,,Applicable,
86205,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2015,2,-46,On Time,Early,Absorbed,,1376699.88,,Applicable,
86206,SCMS from RDC,Nigeria,ARV,Adult,Air,2015,2,20,Late,Late,Separate,21533.88,246077.84,8.75,Applicable,3322.0
86207,SCMS from RDC,"Congo, DRC",ARV,Adult,Air,2015,3,30,Late,Late,Absorbed,,30576.0,,Applicable,
86208,SCMS from RDC,Uganda,ARV,Adult,Truck,2015,3,-8,On Time,Early,Absorbed,,250444.91,,Applicable,
86209,SCMS from RDC,Zambia,ARV,Adult,Truck,2015,3,-6,On Time,Early,Absorbed,,358600.0,,Applicable,
86210,SCMS from RDC,Zambia,ARV,Pediatric,Truck,2015,3,-6,On Time,Early,Absorbed,,224071.98,,Applicable,
86211,SCMS from RDC,Rwanda,ARV,Adult,Air,2015,3,7,Late,Late,Separate,149.65,1366.75,10.95,Applicable,25.0
86212,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2015,3,6,Late,Late,Separate,4958.0,31262.0,15.86,Applicable,622.0
86213,SCMS from RDC,Zimbabwe,ARV,Pediatric,Truck,2015,3,-27,On Time,Early,Absorbed,,35143.4,,Applicable,3595.0
86216,SCMS from RDC,Rwanda,ARV,Pediatric,Air,2015,3,-13,On Time,Early,Absorbed,,22636.2,,Applicable,
86235,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,3,5,Late,Late,Absorbed,,2061.85,,Applicable,
86236,SCMS from RDC,Nigeria,ARV,Pediatric,Air,2009,3,-21,On Time,Early,Separate,714.34,114.54,623.66,Applicable,2.0
86237,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,3,-27,On Time,Early,Absorbed,,65.7,,Applicable,
86238,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,4,-10,On Time,Early,Absorbed,,2363.6,,Applicable,
86239,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,4,-10,On Time,Early,Absorbed,,91.98,,Applicable,
86240,SCMS from RDC,Nigeria,ARV,Pediatric,Air Charter,2009,4,-11,On Time,Early,Separate,9341.49,2304.0,405.45,Applicable,445.0
86241,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,4,5,Late,Late,Absorbed,,13684.0,,Applicable,
86242,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2009,4,-28,On Time,Early,Absorbed,,58072.5,,Applicable,
86243,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2009,4,1,On Time,On Time,Absorbed,,176081.92,,Applicable,
86244,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2009,4,1,On Time,On Time,Separate,1211.48,3800.0,31.88,Applicable,688.0
86245,SCMS from RDC,Uganda,ARV,Adult,Air,2010,1,-53,On Time,Early,Separate,2196.29,21500.0,10.22,Applicable,179.0
86246,SCMS from RDC,Uganda,ARV,Adult,Air,2010,1,-14,On Time,Early,Separate,7231.0,145197.0,4.98,Applicable,6843.0
86247,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2009,4,-11,On Time,Early,Absorbed,,16000.0,,Applicable,
86248,SCMS from RDC,Mozambique,ARV,Adult,Air,2010,1,-41,On Time,Early,Separate,6355.08,267740.64,2.37,Applicable,2773.0
86249,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,1,-44,On Time,Early,Separate,11637.65,104673.24,11.12,Applicable,1084.0
86250,SCMS from RDC,Uganda,ARV,Adult,Air,2010,1,-34,On Time,Early,Separate,2064.42,14450.0,14.29,Applicable,216.0
86251,SCMS from RDC,Uganda,ARV,Adult,Air,2010,1,-56,On Time,Early,Absorbed,,11000.0,,Applicable,
86252,SCMS from RDC,Uganda,ARV,Adult,Air,2010,1,-56,On Time,Early,Absorbed,,1054.2,,Applicable,
86253,SCMS from RDC,Zambia,ARV,Adult,Air,2010,1,-6,On Time,Early,Separate,9939.38,304000.0,3.27,Applicable,4162.0
86254,SCMS from RDC,Ethiopia,ARV,Adult,Air,2010,1,-17,On Time,Early,Separate,2978.5,19520.0,15.26,Applicable,425.0
86256,SCMS from RDC,Haiti,ARV,Pediatric,Air,2010,1,-9,On Time,Early,Absorbed,,3422.72,,Applicable,
86257,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,1,-16,On Time,Early,Absorbed,,392700.0,,Applicable,
86258,SCMS from RDC,Sudan,HRDT,HIV test,Air,2009,4,-8,On Time,Early,Absorbed,,2000.0,,Not Applicable,
86259,SCMS from RDC,Uganda,ARV,Adult,Truck,2010,1,-52,On Time,Early,Separate,1601.5,4640.0,34.52,Applicable,157.0
86260,SCMS from RDC,Uganda,ARV,Adult,Truck,2010,1,-33,On Time,Early,Separate,6470.51,74052.0,8.74,Applicable,843.0
86261,SCMS from RDC,Uganda,ARV,Adult,Truck,2010,1,-27,On Time,Early,Separate,5050.8,188774.8,2.68,Applicable,2804.0
86262,SCMS from RDC,Haiti,ARV,Pediatric,Air,2010,1,-2,On Time,Early,Separate,12016.69,2976.0,403.79,Applicable,40.0
86263,SCMS from RDC,Uganda,ARV,Adult,Truck,2010,1,-7,On Time,Early,Absorbed,,325.38,,Applicable,
86265,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,2,-84,On Time,Early,Separate,1083.3,11326.77,9.56,Applicable,394.0
86266,SCMS from RDC,Uganda,ARV,Adult,Air,2010,1,-21,On Time,Early,Separate,1152.14,5602.32,20.57,Applicable,41.0
86267,SCMS from RDC,Uganda,ARV,Adult,Air,2010,2,-148,On Time,Early,Absorbed,,45.18,,Applicable,
86268,SCMS from RDC,Zambia,ARV,Adult,Truck,2010,1,-10,On Time,Early,Separate,3379.64,456942.99,0.74,Applicable,3325.0
86269,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,2,-119,On Time,Early,Separate,3688.33,1296.0,284.59,Applicable,56.0
86270,SCMS from RDC,Zimbabwe,ARV,Adult,Truck,2010,1,-19,On Time,Early,Absorbed,,6460.0,,Applicable,
86271,SCMS from RDC,Zimbabwe,ARV,Adult,Air,2010,1,-19,On Time,Early,Absorbed,,6460.0,,Applicable,
86272,SCMS from RDC,Haiti,ARV,Adult,Air,2010,1,-7,On Time,Early,Separate,6036.96,5387.4,112.06,Applicable,177.0
86273,SCMS from RDC,Haiti,ARV,Adult,Air,2010,1,-9,On Time,Early,Separate,6036.96,166930.56,3.62,Applicable,1517.0
86274,SCMS from RDC,Haiti,ARV,Adult,Air,2010,1,-7,On Time,Early,Absorbed,,19324.8,,Applicable,
86275,SCMS from RDC,Mozambique,ARV,Adult,Truck,2010,2,0,On Time,On Time,Separate,4764.16,84592.0,5.63,Applicable,1401.0
86276,SCMS from RDC,Mozambique,ARV,Adult,Truck,2010,2,0,On Time,On Time,Absorbed,,4556.0,,Applicable,
86277,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-19,On Time,Early,Separate,124350.82,156.16,79630.39,Applicable,4.0
86278,SCMS from RDC,Uganda,ARV,Adult,Air,2010,2,-7,On Time,Early,Separate,1905.63,20000.0,9.53,Applicable,168.0
86279,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-19,On Time,Early,Absorbed,,10778.04,,Applicable,380.0
86280,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-19,On Time,Early,Absorbed,,85081.26,,Applicable,890.0
86281,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-61,On Time,Early,Absorbed,,87.23,,Applicable,4.0
86282,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-19,On Time,Early,Absorbed,,69238.52,,Applicable,855.0
86283,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-19,On Time,Early,Absorbed,,94371.48,,Applicable,859.0
86284,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,1,0,On Time,On Time,Absorbed,,95.2,,Applicable,2.0
86285,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-19,On Time,Early,Absorbed,,37500.0,,Applicable,264.0
86286,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-19,On Time,Early,Absorbed,,7500.0,,Applicable,
86287,SCMS from RDC,Nigeria,ARV,Pediatric,Air Charter,2010,1,0,On Time,On Time,Absorbed,,10070.0,,Applicable,119.0
86288,SCMS from RDC,Uganda,ARV,Adult,Truck,2010,2,-7,On Time,Early,Separate,1694.0,37631.88,4.5,Applicable,393.0
86289,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,2,-5,On Time,Early,Separate,1702.92,6889.95,24.72,Applicable,51.0
86290,SCMS from RDC,Tanzania,ARV,Adult,Air,2010,3,-91,On Time,Early,Separate,3952.34,9060.87,43.62,Applicable,699.0
86291,SCMS from RDC,Tanzania,ARV,Adult,Air,2010,3,-91,On Time,Early,Absorbed,,9634.17,,Applicable,
86293,SCMS from RDC,Zambia,ARV,Adult,Truck,2010,2,-14,On Time,Early,Absorbed,,546250.0,,Applicable,
86294,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-13,On Time,Early,Separate,9736.1,58140.0,16.75,Applicable,1082.0
86295,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-13,On Time,Early,Separate,9736.1,1596.0,610.03,Applicable,30.0
86296,SCMS from RDC,Mozambique,ARV,Adult,Truck,2010,2,-7,On Time,Early,Absorbed,,29478.0,,Applicable,
86297,SCMS from RDC,Mozambique,ARV,Adult,Truck,2010,2,-7,On Time,Early,Absorbed,,36338.4,,Applicable,
86298,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-13,On Time,Early,Separate,9736.1,1035840.0,0.94,Applicable,5701.0
86299,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-13,On Time,Early,Separate,9736.1,219916.8,4.43,Applicable,1210.0
86300,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-13,On Time,Early,Separate,9736.1,59760.0,16.29,Applicable,329.0
86301,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-13,On Time,Early,Separate,9736.1,1282395.0,0.76,Applicable,8735.0
86302,SCMS from RDC,Haiti,ARV,Adult,Air,2010,2,2,On Time,On Time,Separate,25493.03,70224.0,36.3,Applicable,1456.0
86303,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,2,-13,On Time,Early,Separate,9736.1,26600.0,36.6,Applicable,549.0
86304,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,2,-3,On Time,Early,Absorbed,,384955.2,,Applicable,
86305,SCMS from RDC,Zimbabwe,ARV,Adult,Air,2010,2,3,Late,Late,Absorbed,,167368.5,,Applicable,
86306,SCMS from RDC,Mozambique,ARV,Adult,Truck,2010,2,-16,On Time,Early,Absorbed,,150864.12,,Applicable,
86307,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,2,4,Late,Late,Separate,2677.09,3728.32,71.8,Applicable,28.0
86308,SCMS from RDC,Ethiopia,ARV,Adult,Air,2010,2,-20,On Time,Early,Absorbed,,3613.64,,Applicable,
86309,SCMS from RDC,Zambia,ARV,Adult,Truck,2010,2,-1,On Time,Early,Separate,11054.56,876000.0,1.26,Applicable,8544.0
86310,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,3,-5,On Time,Early,Separate,17117.51,26308.88,65.06,Applicable,611.0
86311,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,3,-4,On Time,Early,Separate,5121.68,27600.0,18.56,Applicable,108.0
86312,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,3,-17,On Time,Early,Absorbed,,573701.04,,Applicable,6002.0
86313,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,3,-17,On Time,Early,Absorbed,,26243.0,,Applicable,
86314,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,3,-17,On Time,Early,Absorbed,,46000.0,,Applicable,857.0
86315,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,3,-17,On Time,Early,Absorbed,,156.16,,Applicable,3.0
86316,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,3,-17,On Time,Early,Absorbed,,22500.0,,Applicable,165.0
86317,SCMS from RDC,Zimbabwe,ARV,Adult,Air,2010,3,-8,On Time,Early,Absorbed,,324.72,,Applicable,
86318,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,3,-14,On Time,Early,Separate,6147.18,56100.0,10.96,Applicable,608.0
86319,SCMS from RDC,Ethiopia,ARV,Adult,Air,2010,3,-64,On Time,Early,Absorbed,,65809.05,,Applicable,
86320,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,3,1,On Time,On Time,Separate,6147.18,457215.0,1.34,Applicable,5366.0
86321,SCMS from RDC,Haiti,ARV,Pediatric,Air,2010,3,13,Late,Late,Absorbed,,9437.44,,Applicable,
86322,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,3,-14,On Time,Early,Separate,6147.18,769648.5,0.8,Applicable,5896.0
86323,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,3,-14,On Time,Early,Separate,6147.18,117500.0,5.23,Applicable,900.0
86324,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,3,-14,On Time,Early,Separate,6147.18,29375.0,20.93,Applicable,225.0
86325,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,3,-14,On Time,Early,Separate,6147.18,19074.0,32.23,Applicable,224.0
86326,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,3,0,On Time,On Time,Absorbed,,107100.0,,Applicable,
86327,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,3,-8,On Time,Early,Absorbed,,1296.0,,Applicable,
86328,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,3,-8,On Time,Early,Absorbed,,28859.38,,Applicable,
86329,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,3,5,Late,Late,Absorbed,,3822.0,,Applicable,
86330,SCMS from RDC,Uganda,ARV,Adult,Air,2010,4,-32,On Time,Early,Absorbed,,841500.0,,Applicable,
86331,SCMS from RDC,Ethiopia,ARV,Adult,Air,2010,3,-28,On Time,Early,Separate,2633.57,52716.0,5.0,Applicable,668.0
86332,SCMS from RDC,Zambia,ARV,Adult,Air,2010,3,-21,On Time,Early,Absorbed,,230618.7,,Applicable,
86333,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Air,2010,3,-4,On Time,Early,Separate,8815.65,61504.0,14.33,Applicable,842.0
86334,SCMS from RDC,Tanzania,ARV,Adult,Air,2010,3,-20,On Time,Early,Absorbed,,198777.05,,Applicable,
86335,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,3,-5,On Time,Early,Absorbed,,116038.2,,Applicable,
86336,SCMS from RDC,Mozambique,ARV,Adult,Truck,2010,4,14,Late,Late,Absorbed,,801657.78,,Applicable,
86337,SCMS from RDC,Haiti,ARV,Pediatric,Air,2010,3,7,Late,Late,Absorbed,,156.8,,Applicable,
86338,SCMS from RDC,Guyana,ARV,Pediatric,Air,2010,4,-65,On Time,Early,Absorbed,,2211.88,,Applicable,
86339,SCMS from RDC,Guyana,ARV,Pediatric,Air,2010,4,-65,On Time,Early,Absorbed,,1145.34,,Applicable,
86340,SCMS from RDC,Zambia,ARV,Adult,Truck,2010,4,-23,On Time,Early,Absorbed,,36490.0,,Applicable,
86341,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,4,19,Late,Late,Absorbed,,212052.4,,Applicable,
86342,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,4,19,Late,Late,Absorbed,,9553.0,,Applicable,
86343,SCMS from RDC,Zambia,ARV,Adult,Truck,2010,4,-13,On Time,Early,Separate,8109.92,134152.0,6.05,Applicable,3127.0
86344,SCMS from RDC,Uganda,ARV,Adult,Air,2010,4,6,Late,Late,Absorbed,,669.12,,Applicable,
86345,SCMS from RDC,Nigeria,ARV,Adult,Air,2010,4,19,Late,Late,Absorbed,,18250.0,,Applicable,
86346,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2010,4,-4,On Time,Early,Absorbed,,18104.0,,Applicable,
86347,SCMS from RDC,Côte d'Ivoire,ARV,Pediatric,Truck,2010,4,-4,On Time,Early,Absorbed,,18476.0,,Applicable,
86348,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,4,-6,On Time,Early,Separate,20264.93,89397.0,22.67,Applicable,3934.0
86349,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2010,4,-9,On Time,Early,Absorbed,,28436.76,,Applicable,
86350,SCMS from RDC,Mozambique,ARV,Adult,Truck,2010,4,24,Late,Late,Separate,12239.88,1347510.78,0.91,Applicable,16015.0
86351,SCMS from RDC,Zambia,ARV,Adult,Truck,2010,4,7,Late,Late,Absorbed,,768400.0,,Applicable,
86352,SCMS from RDC,Zambia,ARV,Adult,Truck,2010,4,7,Late,Late,Absorbed,,698490.5,,Applicable,
86353,SCMS from RDC,Uganda,ARV,Adult,Air,2010,4,-3,On Time,Early,Absorbed,,28422.1,,Applicable,
86354,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Truck,2010,4,22,Late,Late,Separate,7826.75,267130.5,2.93,Applicable,6880.0
86355,SCMS from RDC,Dominican Republic,ARV,Adult,Air,2011,1,-54,On Time,Early,Absorbed,,136800.0,,Applicable,
86356,SCMS from RDC,Dominican Republic,ARV,Adult,Air,2011,1,-54,On Time,Early,Absorbed,,1022.87,,Applicable,
86357,SCMS from RDC,Uganda,ARV,Adult,Truck,2010,4,-14,On Time,Early,Separate,2894.0,30523.5,9.48,Applicable,294.0
86358,SCMS from RDC,Côte d'Ivoire,ARV,Adult,Air,2010,4,0,On Time,On Time,Absorbed,,46417.98,,Applicable,
86359,SCMS from RDC,Zambia,ARV,Adult,Truck,2011,1,-7,On Time,Early,Separate,13411.32,266000.0,5.04,Applicable,6206.0
86360,SCMS from RDC,Guatemala,ARV,Adult,Air,2011,1,-7,On Time,Early,Absorbed,,2267.82,,Applicable,
86361,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,1,-6,On Time,Early,Absorbed,,221947.6,,Applicable,
86362,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,1,-6,On Time,Early,Absorbed,,5560.0,,Applicable,
86363,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,1,-1,On Time,Early,Absorbed,,88614.12,,Applicable,
86364,SCMS from RDC,Nigeria,ARV,Adult,Air Charter,2011,1,-5,On Time,Early,Separate,43548.0,867676.26,5.02,Applicable,11276.0
86365,SCMS from RDC,Uganda,ARV,Adult,Air,2011,1,-47,On Time,Early,Absorbed,,11526.0,,Applicable,
