ID,Country,Vendor,Shipment_Mode,Year,Quarter,Month,Scheduled_Delivery_Date,Delivered_to_Client_Date,Delivery_Delay_Days,On_Time_Delivery,Delivery_Status,Product_Group,Line_Item_Value,Freight_Cost_USD,Freight_Type,Weight_Kilograms,Freight_Cost_Ratio
2503,Kenya,"Trinity Biotech, Plc",Air,2009,2,6,2009-06-18,2009-06-18,0,On Time,On Time,HRDT,159840.0,275.0,Separate,4995.0,0.17
2506,Nigeria,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2009,3,7,2009-07-14,2009-07-14,0,On Time,On Time,ARV,83844.0,3777.93,Separate,309.0,4.51
2536,Rwanda,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2009,3,7,2009-07-20,2009-07-20,0,On Time,On Time,ARV,317528.28,30661.5,Separate,3393.0,9.66
2539,Côte d'Ivoire,BIO-RAD LABORATORIES (FRANCE),Air,2009,2,6,2009-06-10,2009-07-15,35,Late,Late,HRDT,110000.0,8114.11,Separate,1073.0,7.38
2558,Namibia,"Orgenics, Ltd",Air,2009,2,6,2009-06-15,2009-06-15,0,On Time,On Time,HRDT,56000.0,2008.54,Separate,195.0,3.59
2559,Vietnam,Aurobindo Pharma Limited,Air,2009,2,6,2009-06-08,2009-06-08,0,On Time,On Time,ARV,1950.0,4111.71,Separate,30.0,210.86
2562,Côte d'Ivoire,BIO-RAD LABORATORIES (FRANCE),Air,2009,2,6,2009-06-09,2009-06-09,0,On Time,On Time,HRDT,15400.0,4318.21,Separate,158.0,28.04
2571,Namibia,CIPLA LIMITED,Air,2009,3,8,2009-08-18,2009-08-18,0,On Time,On Time,ARV,3800.0,1484.75,Separate,251.0,39.07
2588,Vietnam,BRISTOL-MYERS SQUIBB,Air,2009,3,8,2009-08-19,2009-08-19,0,On Time,On Time,ARV,840.0,,Absorbed,,
2601,South Africa,S. BUYS WHOLESALER,Truck,2009,4,10,2009-10-12,2009-08-03,-70,On Time,Early,ARV,438.0,,Absorbed,,
2602,South Africa,S. BUYS WHOLESALER,Truck,2009,3,7,2009-07-21,2009-07-21,0,On Time,On Time,ARV,1475.2,,Absorbed,,
2603,Zambia,"Orgenics, Ltd",Air,2009,4,11,2009-11-11,2009-10-29,-13,On Time,Early,HRDT,144000.0,5962.58,Separate,590.0,4.14
2632,Guyana,ABBOTT LABORATORIES (PUERTO RICO),Air,2009,3,8,2009-08-07,2009-08-07,0,On Time,On Time,ARV,224625.27,314.0,Separate,589.0,0.14
2647,Côte d'Ivoire,BIO-RAD LABORATORIES (FRANCE),Air,2006,3,9,2006-09-06,2006-09-06,0,On Time,On Time,HRDT,7535.0,1845.74,Separate,107.0,24.5
2654,Haiti,"Trinity Biotech, Plc",Air,2006,4,10,2006-10-09,2006-10-09,0,On Time,On Time,HRDT,7875.0,854.34,Separate,29.0,10.85
2655,Vietnam,"GILEAD SCIENCES IRELAND, INC.",Air,2006,3,9,2006-09-01,2006-09-01,0,On Time,On Time,ARV,17000.0,7682.69,Separate,61.0,45.19
2656,Vietnam,Aurobindo Pharma Limited,Air,2006,3,8,2006-08-11,2006-08-11,0,On Time,On Time,ARV,152250.0,,Absorbed,,
2657,Vietnam,Aurobindo Pharma Limited,Air,2006,3,8,2006-08-11,2006-08-11,0,On Time,On Time,ARV,338000.0,,Absorbed,,
2661,Nigeria,Aurobindo Pharma Limited,Air,2006,3,9,2006-09-28,2006-09-28,0,On Time,On Time,ARV,1809.6,,Absorbed,,
2662,Nigeria,Aurobindo Pharma Limited,Air,2006,3,9,2006-09-28,2006-09-28,0,On Time,On Time,ARV,2041.2,,Absorbed,,
2680,Zambia,Aurobindo Pharma Limited,Air,2007,1,1,2007-01-29,2007-01-29,0,On Time,On Time,ARV,19071.3,3850.8,Separate,316.0,20.19
2681,Zambia,Aurobindo Pharma Limited,Air,2006,4,11,2006-11-13,2006-11-13,0,On Time,On Time,ARV,432009.2,14364.29,Separate,3217.0,3.32
2683,Nigeria,Aurobindo Pharma Limited,Air,2006,4,12,2006-12-07,2006-12-07,0,On Time,On Time,ARV,16906.8,,Absorbed,,
2684,Nigeria,Aurobindo Pharma Limited,Air,2006,4,12,2006-12-07,2006-12-07,0,On Time,On Time,ARV,356.9,,Absorbed,,
2685,Zambia,Aurobindo Pharma Limited,Air,2006,4,12,2006-12-20,2006-12-20,0,On Time,On Time,ARV,1018132.0,49824.57,Separate,11179.0,4.89
2686,Vietnam,Aurobindo Pharma Limited,Air,2007,1,3,2007-03-14,2007-03-14,0,On Time,On Time,ARV,5050.0,25124.12,Separate,3822.0,497.51
2687,Vietnam,CIPLA LIMITED,Air,2007,1,3,2007-03-14,2007-03-14,0,On Time,On Time,ARV,2440.0,,Absorbed,,
2705,Haiti,Orasure Technologies Inc.,Air,2007,1,2,2007-02-07,2007-02-07,0,On Time,On Time,HRDT,10000.0,1498.02,Separate,60.0,14.98
2708,Vietnam,CIPLA LIMITED,Air,2007,3,7,2007-07-09,2007-07-09,0,On Time,On Time,ARV,187500.0,21150.56,Separate,2336.0,11.28
2721,Zambia,BRISTOL-MYERS SQUIBB,Air,2007,2,6,2007-06-06,2007-06-06,0,On Time,On Time,ARV,68952.0,,Absorbed,1072.0,
2733,Côte d'Ivoire,Orasure Technologies Inc.,Air,2007,2,6,2007-06-28,2007-06-28,0,On Time,On Time,HRDT,20000.0,3004.62,Separate,120.0,15.02
2740,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2007,3,7,2007-07-10,2007-07-10,0,On Time,On Time,HRDT,270000.0,28118.58,Separate,3045.0,10.41
2741,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2007,3,7,2007-07-10,2007-08-03,24,Late,Late,HRDT,310500.0,43664.71,Separate,3276.0,14.06
2756,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2007,3,7,2007-07-04,2007-07-04,0,On Time,On Time,HRDT,216000.0,22838.29,Separate,2603.0,10.57
2765,Vietnam,Aurobindo Pharma Limited,Air,2007,4,10,2007-10-02,2007-10-02,0,On Time,On Time,ARV,277425.0,18045.24,Separate,2895.0,6.5
2766,Vietnam,Aurobindo Pharma Limited,Air,2007,4,10,2007-10-02,2007-10-02,0,On Time,On Time,ARV,950.0,,Absorbed,,
2767,Vietnam,BRISTOL-MYERS SQUIBB,Air,2007,4,11,2007-11-08,2007-11-08,0,On Time,On Time,ARV,5600.0,2514.05,Separate,161.0,44.89
2785,Vietnam,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Air,2007,3,9,2007-09-10,2007-09-10,0,On Time,On Time,ARV,16440.0,2326.1,Separate,340.0,14.15
2794,Tanzania,"Standard Diagnostics, Inc.",Air,2007,4,12,2007-12-19,2007-12-19,0,On Time,On Time,HRDT,200000.0,27791.62,Separate,3336.0,13.9
2795,Tanzania,"Standard Diagnostics, Inc.",Air,2008,1,1,2008-01-22,2008-01-22,0,On Time,On Time,HRDT,100000.0,14505.37,Separate,1456.0,14.51
2796,Namibia,"Orgenics, Ltd",Air,2007,3,8,2007-08-29,2007-08-29,0,On Time,On Time,HRDT,11250.0,,Absorbed,,
2808,Ethiopia,Aurobindo Pharma Limited,Air,2007,4,11,2007-11-20,2007-12-24,34,Late,Late,ARV,54350.75,6755.81,Separate,2318.0,12.43
2823,Guyana,"Trinity Biotech, Plc",Air,2007,4,12,2007-12-03,2007-12-03,0,On Time,On Time,HRDT,71040.0,6524.19,Separate,732.0,9.18
2892,Uganda,BRISTOL-MYERS SQUIBB,Air,2008,1,3,2008-03-31,2008-03-31,0,On Time,On Time,ARV,3313.8,,Absorbed,6.0,
2927,Rwanda,"Trinity Biotech, Plc",Air,2008,1,1,2008-01-10,2008-01-10,0,On Time,On Time,HRDT,144000.0,38425.29,Separate,2300.0,26.68
2947,Vietnam,Aurobindo Pharma Limited,Air,2008,1,1,2008-01-22,2008-01-22,0,On Time,On Time,ARV,600.0,2426.05,Separate,83.0,404.34
2960,Haiti,"Trinity Biotech, Plc",Air,2008,3,8,2008-08-22,2008-08-22,0,On Time,On Time,HRDT,278.0,,Absorbed,,
2965,Haiti,"Trinity Biotech, Plc",Air,2008,1,2,2008-02-27,2008-02-18,-9,On Time,Early,HRDT,556.0,,Absorbed,,
3007,Côte d'Ivoire,BRISTOL-MYERS SQUIBB,Air,2008,2,4,2008-04-08,2008-04-08,0,On Time,On Time,ARV,3822.0,,Absorbed,108.0,
3008,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2008,3,9,2008-09-19,2008-09-19,0,On Time,On Time,HRDT,244296.0,20635.3,Separate,2985.0,8.45
3009,Nigeria,"Orgenics, Ltd",Air,2008,1,3,2008-03-12,2008-03-10,-2,On Time,Early,HRDT,239970.0,12770.05,Separate,861.0,5.32
3010,Nigeria,"Orgenics, Ltd",Air,2008,1,3,2008-03-12,2008-03-12,0,On Time,On Time,HRDT,255888.01,8213.59,Separate,550.0,3.21
3026,South Africa,"JSI R&T INSTITUTE, INC.",Truck,2008,1,2,2008-02-05,2008-01-21,-15,On Time,Early,ARV,8416.0,,Absorbed,,
3037,Ethiopia,SUB-SAHARAN BIOMEDICAL P.L.C.,Air,2008,1,2,2008-02-27,2008-02-27,0,On Time,On Time,HRDT,62967.1,,Absorbed,,
3039,Mozambique,"Orgenics, Ltd",Air,2008,2,6,2008-06-13,2008-06-13,0,On Time,On Time,HRDT,42.0,,Absorbed,,
3040,Zambia,"Orgenics, Ltd",Air,2008,2,4,2008-04-22,2008-05-05,13,Late,Late,HRDT,143980.0,4113.16,Separate,455.0,2.86
3049,Côte d'Ivoire,"Orgenics, Ltd",Air,2008,2,4,2008-04-08,2008-04-08,0,On Time,On Time,HRDT,5039.3,515.48,Separate,16.0,10.23
3050,Côte d'Ivoire,"Orgenics, Ltd",Air,2008,2,4,2008-04-25,2008-04-25,0,On Time,On Time,HRDT,78120.0,5303.05,Separate,255.0,6.79
3055,Uganda,"Orgenics, Ltd",Air,2008,2,5,2008-05-22,2008-05-22,0,On Time,On Time,HRDT,61191.5,2642.45,Separate,194.0,4.32
3080,South Africa,S. BUYS WHOLESALER,Truck,2008,2,4,2008-04-24,2008-02-29,-55,On Time,Early,ARV,563.0,,Absorbed,,
3081,South Africa,S. BUYS WHOLESALER,Truck,2008,2,4,2008-04-24,2008-04-24,0,On Time,On Time,ARV,37500.0,,Absorbed,,
3094,Vietnam,Aurobindo Pharma Limited,Air,2008,3,7,2008-07-07,2008-07-07,0,On Time,On Time,ARV,13000.0,5260.46,Separate,137.0,40.47
3096,Vietnam,STRIDES ARCOLAB LIMITED,Air,2008,2,6,2008-06-17,2008-06-17,0,On Time,On Time,ARV,3889.76,2789.74,Separate,121.0,71.72
3097,Vietnam,STRIDES ARCOLAB LIMITED,Air,2008,2,6,2008-06-20,2008-06-20,0,On Time,On Time,ARV,3720.64,2879.96,Separate,114.0,77.4
3152,Botswana,"Orgenics, Ltd",Air,2008,3,7,2008-07-31,2008-07-31,0,On Time,On Time,HRDT,7199.0,641.04,Separate,25.0,8.9
3153,Botswana,"Orgenics, Ltd",Air,2008,3,7,2008-07-31,2008-07-07,-24,On Time,Early,HRDT,1.0,,Absorbed,,
3154,Botswana,"Orgenics, Ltd",Air,2009,1,1,2009-01-20,2008-09-03,-139,On Time,Early,HRDT,7199.0,1038.39,Separate,25.0,14.42
3159,Ethiopia,SETEMA LIMITED PLC,Air,2008,3,7,2008-07-01,2008-07-01,0,On Time,On Time,HRDT,3798.09,,Absorbed,,
3191,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-20,2008-05-14,-98,On Time,Early,ARV,38.88,,Absorbed,,
3192,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-20,2008-05-08,-104,On Time,Early,ARV,3166.5,,Absorbed,,
3193,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-20,2008-05-08,-104,On Time,Early,ARV,6979.5,,Absorbed,,
3202,Haiti,"Orgenics, Ltd",Air,2008,4,11,2008-11-17,2008-11-17,0,On Time,On Time,HRDT,78610.0,2873.56,Separate,257.0,3.66
3245,Zambia,"Trinity Biotech, Plc",Air,2008,3,9,2008-09-26,2008-09-26,0,On Time,On Time,HRDT,288000.0,34902.96,Separate,3000.0,12.12
3261,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2008,3,9,2008-09-20,2008-09-20,0,On Time,On Time,ARV,24917.76,5921.97,Separate,120.0,23.77
3282,South Africa,S. BUYS WHOLESALER,Truck,2008,3,7,2008-07-10,2008-07-08,-2,On Time,Early,ARV,16190.0,,Absorbed,,
3292,Nigeria,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Air,2008,4,11,2008-11-07,2008-10-21,-17,On Time,Early,HRDT,332505.0,29954.15,Separate,3508.0,9.01
3294,Uganda,BRISTOL-MYERS SQUIBB,Air,2008,3,9,2008-09-09,2008-09-09,0,On Time,On Time,ARV,1183.5,330.0,Separate,2.0,27.88
3302,Vietnam,CIPLA LIMITED,Air,2008,4,11,2008-11-29,2008-11-29,0,On Time,On Time,ARV,10440.0,2147.61,Separate,128.0,20.57
3313,Zambia,"Orgenics, Ltd",Air,2008,4,10,2008-10-20,2008-10-20,0,On Time,On Time,HRDT,45.0,,Absorbed,,
3354,Ethiopia,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Air,2008,4,11,2008-11-17,2008-11-17,0,On Time,On Time,HRDT,160954.0,46117.09,Separate,4913.0,28.65
3357,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-25,2008-08-18,-7,On Time,Early,ARV,360.6,,Absorbed,,
3358,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-25,2008-08-14,-11,On Time,Early,ARV,644.8,,Absorbed,,
3359,South Africa,S. BUYS WHOLESALER,Truck,2008,3,8,2008-08-25,2008-08-18,-7,On Time,Early,ARV,1337.2,,Absorbed,,
3360,Namibia,"Orgenics, Ltd",Air,2008,3,9,2008-09-25,2008-09-25,0,On Time,On Time,HRDT,75.0,,Absorbed,,
3375,Côte d'Ivoire,IDA FOUNDATION,Air,2009,1,1,2009-01-23,2009-01-23,0,On Time,On Time,ACT,19500.0,,Absorbed,,
3378,Mozambique,Abbott GmbH & Co. KG,Air,2009,1,2,2009-02-17,2009-02-17,0,On Time,On Time,HRDT,80000.0,3499.18,Separate,337.0,4.37
3386,Mozambique,"Orgenics, Ltd",Air,2008,4,10,2008-10-03,2008-10-03,0,On Time,On Time,HRDT,71990.0,2648.82,Separate,296.0,3.68
3419,Côte d'Ivoire,BIO-RAD LABORATORIES (FRANCE),Air,2008,4,12,2008-12-12,2008-12-12,0,On Time,On Time,HRDT,65512.0,25080.52,Separate,963.0,38.28
3421,Nigeria,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Air,2008,4,10,2008-10-10,2008-10-10,0,On Time,On Time,ARV,297360.0,1727.2,Separate,493.0,0.58
3441,Zambia,"Orgenics, Ltd",Air,2009,1,3,2009-03-18,2009-03-18,0,On Time,On Time,HRDT,395945.0,12646.15,Separate,1624.0,3.19
3456,Vietnam,Aurobindo Pharma Limited,Air,2009,1,2,2009-02-23,2009-02-23,0,On Time,On Time,ARV,14774.4,3854.23,Separate,1044.0,26.09
3457,Namibia,"Orgenics, Ltd",Air,2009,1,1,2009-01-22,2009-01-22,0,On Time,On Time,HRDT,10800.0,2946.64,Separate,46.0,27.28
3470,Uganda,BRISTOL-MYERS SQUIBB,Air,2008,4,12,2008-12-09,2008-12-09,0,On Time,On Time,ARV,917.0,378.0,Separate,2.0,41.22
3479,Ethiopia,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Air,2009,1,1,2009-01-26,2009-01-20,-6,On Time,Early,HRDT,80730.0,20083.74,Separate,2535.0,24.88
3490,South Africa,S. BUYS WHOLESALER,Truck,2009,2,5,2009-05-17,2008-10-09,-220,On Time,Early,ARV,5772.0,,Absorbed,,
3499,Tanzania,"Trinity Biotech, Plc",Air,2009,1,1,2009-01-19,2009-01-19,0,On Time,On Time,HRDT,26848.0,3261.37,Separate,284.0,12.15
3507,Nigeria,"Orgenics, Ltd",Air,2009,1,2,2009-02-05,2009-02-05,0,On Time,On Time,HRDT,420720.0,22775.45,Separate,1584.0,5.41
3508,Namibia,INVERNESS MEDICAL INNOVATIONS SOUTH AFRICA (PTY) LTD,Air,2009,1,1,2009-01-27,2009-01-27,0,On Time,On Time,HRDT,490.0,,Absorbed,,
3551,Guyana,"Trinity Biotech, Plc",Air,2009,1,3,2009-03-17,2009-03-13,-4,On Time,Early,HRDT,33984.0,4457.29,Separate,355.0,13.12
3552,Guyana,"Orgenics, Ltd",Air,2009,1,3,2009-03-17,2009-03-17,0,On Time,On Time,HRDT,15336.0,1083.36,Separate,64.0,7.06
3615,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Air,2009,2,4,2009-04-11,2009-04-11,0,On Time,On Time,ARV,2520.0,2525.73,Separate,18.0,100.23
3616,Vietnam,Aurobindo Pharma Limited,Air,2009,2,4,2009-04-07,2009-04-07,0,On Time,On Time,ARV,3345.0,,Absorbed,,
3674,Rwanda,"Orgenics, Ltd",Air,2009,2,4,2009-04-01,2009-04-01,0,On Time,On Time,HRDT,27020.0,3936.25,Separate,88.0,14.57
